AUTOPISTA;BANDA y/o RAMAL;PK;CONDICIONES METEOROLOGICAS;SUPERFICIE DE LA VIA;LESIONADOS;FALLECIDOS;TIPO DE SINIESTRO;MOTO;LVIANO;BUS;CAMION;FECHA_AÑO;FECHA_MES;FECHA_DIA;FECHA_HORA;FECHA_DIASEMANA
AU DELLEPIANE;ASCENDENTE;500.0;LLUVIOSO;MOJADA/HUMEDA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2023;11;11;2;Sábado
AV. LUGONES;DESCENDENTE;10100.0;LLUVIOSO;MOJADA/HUMEDA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2023;11;11;3;Sábado
AV. LUGONES;DESCENDENTE;10400.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2023;11;11;6;Sábado
AU 25 DE MAYO;DESCENDENTE;2400.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0;2023;11;11;11;Sábado
AU 25 DE MAYO;ASCENDENTE;8000.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;0;2023;11;11;16;Sábado
AU 25 DE MAYO;ASCENDENTE;7500.0;BUENO;SECA;2;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2023;11;11;17;Sábado
AV. CANTILO;ASCENDENTE;9800.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2023;11;12;14;Domingo
AV. CANTILO;ASCENDENTE;9700.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2023;11;13;3;Lunes
AU 25 DE MAYO;ASCENDENTE;500.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;1;2023;11;13;10;Lunes
AV. LUGONES;DESCENDENTE;10000.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0;2023;11;14;10;Martes
AV. LUGONES;DESCENDENTE;9300.0;BUENO;SECA;1;0;COLISION CON OBSTACULO FIJO;0;0;0;1;2023;11;14;14;Martes
AU 25 DE MAYO;DESCENDENTE;9000.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0;2023;11;14;15;Martes
AV. LUGONES;DESCENDENTE;9300.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2023;11;14;15;Martes
AU DELLEPIANE;ASCENDENTE;3700.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;1;2023;11;14;15;Martes
AV. LUGONES;DESCENDENTE;6000.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2023;11;14;18;Martes
AU 25 DE MAYO;ASCENDENTE;2000.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;1;2023;11;15;8;Miércoles
AU ILLIA;DESCENDENTE;2200.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2023;11;15;9;Miércoles
AU DELLEPIANE;ASCENDENTE;4400.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0;2023;11;15;10;Miércoles
AU 25 DE MAYO;DESCENDENTE;2000.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2023;11;15;14;Miércoles
AV. LUGONES;DESCENDENTE;9800.0;LLUVIOSO;MOJADA/HUMEDA;0;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;0;2023;11;15;19;Miércoles
AU DELLEPIANE;DESCENDENTE;2800.0;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;0;1;0;0;2023;11;15;21;Miércoles
AV. CANTILO;ASCENDENTE;8700.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;0;0;1;2023;11;16;6;Jueves
AU PERITO MORENO;ASCENDENTE;1700.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2023;11;16;11;Jueves
AU 25 DE MAYO;ASCENDENTE;2800.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;4;0;0;2023;11;16;18;Jueves
AV. LUGONES;DESCENDENTE;4700.0;BUENO;SECA;0;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0;2023;11;16;21;Jueves
AU 25 DE MAYO;DESCENDENTE;0.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;2;2023;11;17;0;Viernes
AU ILLIA;DESCENDENTE;400.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2023;11;17;10;Viernes
AU 25 DE MAYO;DESCENDENTE;4500.0;BUENO;SECA;2;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0;2023;11;17;11;Viernes
AV. CANTILO;ASCENDENTE;8400.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;1;2023;11;17;16;Viernes
AV. LUGONES;DESCENDENTE;6500.0;LLUVIOSO;MOJADA/HUMEDA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2023;11;17;20;Viernes
AU FRONDIZI;DESCENDENTE;1200.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2023;11;18;0;Sábado
AU 25 DE MAYO;ASCENDENTE;1600.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;2;0;0;2023;11;20;3;Lunes
AV. LUGONES;DESCENDENTE;7700.0;BUENO;SECA;2;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0;2023;11;20;16;Lunes
AU 25 DE MAYO;ASCENDENTE;8500.0;LLUVIOSO;MOJADA/HUMEDA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0;2023;11;21;16;Martes
AV. LUGONES;DESCENDENTE;10200.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2023;11;22;2;Miércoles
AU DELLEPIANE;ASCENDENTE;2000.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0;2023;11;22;11;Miércoles
AU 25 DE MAYO;ASCENDENTE;400.0;BUENO;SECA;2;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2023;11;22;12;Miércoles
AV. CANTILO;ASCENDENTE;8500.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2023;11;22;13;Miércoles
AU 25 DE MAYO;DESCENDENTE;7700.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;2;0;0;2023;11;22;14;Miércoles
TRANSICION RAMAL 2;RAMAL DE ENLACE;4254.418498168498;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;0;2023;11;23;6;Jueves
AU PERITO MORENO;ASCENDENTE;4500.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2023;11;23;8;Jueves
AV. LUGONES;DESCENDENTE;4500.0;BUENO;SECA;0;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0;2023;11;23;12;Jueves
AV. CANTILO;ASCENDENTE;7400.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0;2023;11;23;14;Jueves
AU FRONDIZI;DESCENDENTE;1400.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;1;2023;11;23;14;Jueves
AU DELLEPIANE;DESCENDENTE;4500.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2023;11;23;23;Jueves
AU ILLIA;ASCENDENTE;5300.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0;2023;11;24;16;Viernes
AU FRONDIZI;ASCENDENTE;3300.0;BUENO;SECA;2;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0;2023;11;24;17;Viernes
AU FRONDIZI;ASCENDENTE;3000.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2023;11;24;17;Viernes
AU 25 DE MAYO;DESCENDENTE;2200.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2023;11;24;20;Viernes
AV. CANTILO;ASCENDENTE;8300.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2023;11;24;21;Viernes
AU ILLIA;DESCENDENTE;1500.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2023;11;25;9;Sábado
AU PERITO MORENO;ASCENDENTE;2400.0;BUENO;SECA;2;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0;2023;11;25;10;Sábado
AU DELLEPIANE;DESCENDENTE;3500.0;BUENO;SECA;0;0;OBSTACULO NO FIJO;0;1;0;0;2023;11;26;2;Domingo
AU 25 DE MAYO;ASCENDENTE;2500.0;BUENO;SECA;4;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2023;11;27;0;Lunes
AU 25 DE MAYO;ASCENDENTE;1200.0;BUENO;SECA;2;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2023;11;27;6;Lunes
AU PERITO MORENO;ASCENDENTE;5500.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;0;0;2;2023;11;27;11;Lunes
AU 25 DE MAYO;ASCENDENTE;8200.0;BUENO;SECA;1;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2023;11;27;13;Lunes
AU 25 DE MAYO;DESCENDENTE;1300.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2023;11;27;19;Lunes
AU FRONDIZI;DESCENDENTE;2600.0;BUENO;SECA;2;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2023;11;27;20;Lunes
AV. CANTILO;ASCENDENTE;10000.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0;2023;11;28;12;Martes
AU ILLIA;DESCENDENTE;2900.0;BUENO;SECA;0;0;OBSTACULO NO FIJO;0;1;0;0;2023;11;28;13;Martes
AU DELLEPIANE;ASCENDENTE;1500.0;BUENO;SECA;2;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2023;11;28;21;Martes
AU 25 DE MAYO;ASCENDENTE;5400.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2023;11;29;5;Miércoles
AU PERITO MORENO;DESCENDENTE;1900.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2023;11;29;12;Miércoles
AU PERITO MORENO;ASCENDENTE;6000.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2023;11;30;7;Jueves
AU DELLEPIANE;ASCENDENTE;800.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2023;11;30;12;Jueves
AU ILLIA;ASCENDENTE;5400.0;BUENO;SECA;0;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0;2023;11;30;15;Jueves
AV. LUGONES;DESCENDENTE;9800.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2023;11;30;19;Jueves
AU 25 DE MAYO;ASCENDENTE;0.0;BUENO;MOJADA/HUMEDA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2023;12;1;14;Viernes
AU DELLEPIANE;DESCENDENTE;4000.0;BUENO;MOJADA/HUMEDA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2023;12;1;18;Viernes
AU DELLEPIANE;ASCENDENTE;3500.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2023;12;2;2;Sábado
AU DELLEPIANE;ASCENDENTE;4100.0;BUENO;SECA;0;0;OBSTACULO NO FIJO;0;1;0;0;2023;12;2;9;Sábado
AU PERITO MORENO;ASCENDENTE;5400.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2023;12;2;17;Sábado
AU PERITO MORENO;DESCENDENTE;2700.0;BUENO;SECA;0;0;OBSTACULO NO FIJO;0;1;0;0;2023;12;4;12;Lunes
AV. CANTILO;ASCENDENTE;9200.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1;2023;12;4;18;Lunes
AU 25 DE MAYO;ASCENDENTE;6000.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2023;12;5;6;Martes
AU FRONDIZI;ASCENDENTE;2200.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2023;12;5;8;Martes
AV. CANTILO;ASCENDENTE;8800.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1;2023;12;5;10;Martes
AU ILLIA;ASCENDENTE;2800.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2023;12;5;11;Martes
AU PERITO MORENO;DESCENDENTE;1500.0;BUENO;SECA;0;0;OBSTACULO NO FIJO;0;1;0;0;2023;12;5;14;Martes
AU 25 DE MAYO;DESCENDENTE;7100.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2023;12;5;16;Martes
AV. CANTILO;ASCENDENTE;8100.0;BUENO;MOJADA/HUMEDA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0;2023;12;5;16;Martes
AU 25 DE MAYO;DESCENDENTE;6700.0;LLUVIOSO;MOJADA/HUMEDA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2023;12;6;2;Miércoles
AU FRONDIZI;ASCENDENTE;2100.0;LLUVIOSO;ANEGADA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2023;12;6;4;Miércoles
PASEO DEL BAJO;ASCENDENTE;5100.0;LLUVIOSO;MOJADA/HUMEDA;1;0;COLISION CON DOS O MAS VEHICULOS;0;0;0;2;2023;12;6;11;Miércoles
AU 25 DE MAYO;ASCENDENTE;100.0;LLUVIOSO;MOJADA/HUMEDA;1;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1;2023;12;6;12;Miércoles
AU ILLIA;DESCENDENTE;3000.0;LLUVIOSO;MOJADA/HUMEDA;0;0;OBSTACULO NO FIJO;0;2;0;0;2023;12;6;12;Miércoles
AU 25 DE MAYO;ASCENDENTE;2800.0;LLUVIOSO;MOJADA/HUMEDA;0;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0;2023;12;6;14;Miércoles
AU 25 DE MAYO;ASCENDENTE;8200.0;LLUVIOSO;MOJADA/HUMEDA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2023;12;6;21;Miércoles
AU 25 DE MAYO;DESCENDENTE;3300.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0;2023;12;7;14;Jueves
AU 25 DE MAYO;ASCENDENTE;9000.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2023;12;7;14;Jueves
AU ILLIA;ASCENDENTE;3900.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0;2023;12;7;17;Jueves
AU PERITO MORENO;DESCENDENTE;5000.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2023;12;7;17;Jueves
AU DELLEPIANE;ASCENDENTE;1700.0;BUENO;SECA;4;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2023;12;7;17;Jueves
AU FRONDIZI;DESCENDENTE;0.0;BUENO;SECA;1;0;COLISION CON OBSTACULO FIJO;1;0;0;0;2023;12;8;3;Viernes
AU PERITO MORENO;DESCENDENTE;4700.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;1;0;2023;12;8;18;Viernes
DIST. 9 DE JULIO;RAMAL 2;4254.418498168498;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;1;2023;12;9;8;Sábado
AU 25 DE MAYO;DESCENDENTE;500.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2023;12;10;9;Domingo
AU DELLEPIANE;ASCENDENTE;600.0;BUENO;SECA;2;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;0;2023;12;10;20;Domingo
AU ILLIA;DESCENDENTE;2000.0;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0;2023;12;11;11;Lunes
AU PERITO MORENO;DESCENDENTE;1900.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2023;12;11;17;Lunes
AU PERITO MORENO;ASCENDENTE;4500.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;2;0;0;2023;12;12;0;Martes
AU 25 DE MAYO;DESCENDENTE;7000.0;BUENO;SECA;2;0;COLISION CON DOS O MAS VEHICULOS;0;5;0;1;2023;12;12;8;Martes
AU 25 DE MAYO;DESCENDENTE;8100.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0;2023;12;12;9;Martes
AU 25 DE MAYO;ASCENDENTE;900.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1;2023;12;12;11;Martes
AU 25 DE MAYO;ASCENDENTE;3500.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2023;12;12;21;Martes
AU 25 DE MAYO;ASCENDENTE;2300.0;BUENO;SECA;1;0;COLISION CON OBSTACULO FIJO;1;0;0;0;2023;12;13;0;Miércoles
AU DELLEPIANE;DESCENDENTE;3400.0;BUENO;SECA;1;0;COLISION CON OBSTACULO FIJO;0;3;0;0;2023;12;13;12;Miércoles
DIST. 9 DE JULIO;RAMAL 3;4254.418498168498;BUENO;SECA;1;0;COLISION CON OBSTACULO FIJO;1;0;0;0;2023;12;13;13;Miércoles
DIST. 9 DE JULIO;RAMALES 1/1BIS;4254.418498168498;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2023;12;13;17;Miércoles
AV. CANTILO;ASCENDENTE;8800.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2023;12;13;23;Miércoles
PASEO DEL BAJO;ASCENDENTE;4400.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;0;0;2;2023;12;14;11;Jueves
AU 25 DE MAYO;ASCENDENTE;3600.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2023;12;14;13;Jueves
AV. CANTILO;ASCENDENTE;9700.0;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0;2023;12;14;23;Jueves
PASEO DEL BAJO;DESCENDENTE;7250.0;BUENO;SECA;3;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2023;12;14;23;Jueves
AU 25 DE MAYO;ASCENDENTE;9200.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2023;12;15;20;Viernes
PASEO DEL BAJO;ASCENDENTE;4000.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;0;0;1;2023;12;16;6;Sábado
AU DELLEPIANE;DESCENDENTE;4300.0;LLUVIOSO;MOJADA/HUMEDA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2023;12;16;13;Sábado
AU 25 DE MAYO;DESCENDENTE;7000.0;LLUVIOSO;MOJADA/HUMEDA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2023;12;17;3;Domingo
AU ILLIA;DESCENDENTE;2500.0;VIENTOS FUERTES;ANEGADA;0;0;OBSTACULO NO FIJO;0;1;0;0;2023;12;17;4;Domingo
AV. CANTILO;ASCENDENTE;7600.0;LLUVIOSO;MOJADA/HUMEDA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0;2023;12;17;5;Domingo
TRANSICION RAMAL 2;RAMAL DE ENLACE;4254.418498168498;LLUVIOSO;MOJADA/HUMEDA;0;1;COLISION CON DOS O MAS VEHICULOS;1;1;0;1;2023;12;18;8;Lunes
TRANSICION RAMAL 3;RAMAL DE ENLACE;4254.418498168498;LLUVIOSO;MOJADA/HUMEDA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2023;12;18;11;Lunes
AU 25 DE MAYO;DESCENDENTE;3400.0;LLUVIOSO;MOJADA/HUMEDA;0;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0;2023;12;18;14;Lunes
AU 25 DE MAYO;DESCENDENTE;7200.0;BUENO;SECA;0;0;OBSTACULO NO FIJO;0;1;0;0;2023;12;18;19;Lunes
AU 25 DE MAYO;ASCENDENTE;7900.0;BUENO;SECA;0;0;OBSTACULO NO FIJO;0;1;0;0;2023;12;19;16;Martes
AV. LUGONES;DESCENDENTE;9300.0;BUENO;SECA;0;0;OBSTACULO NO FIJO;0;3;0;0;2023;12;19;20;Martes
AU PERITO MORENO;ASCENDENTE;5300.0;BUENO;SECA;0;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0;2023;12;20;7;Miércoles
DIST. 9 DE JULIO;RAMALES 2/2BIS;4254.418498168498;BUENO;SECA;2;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2023;12;20;9;Miércoles
PASEO DEL BAJO;ASCENDENTE;1500.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1;2023;12;20;18;Miércoles
AU 25 DE MAYO;DESCENDENTE;100.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1;2023;12;20;19;Miércoles
AU PERITO MORENO;ASCENDENTE;1000.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2023;12;20;19;Miércoles
AV. LUGONES;DESCENDENTE;4500.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;0;0;1;2023;12;21;17;Jueves
AU DELLEPIANE;ASCENDENTE;1400.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2023;12;21;18;Jueves
AU 25 DE MAYO;ASCENDENTE;700.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2023;12;22;7;Viernes
AU PERITO MORENO;ASCENDENTE;6000.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2023;12;22;8;Viernes
AU PERITO MORENO;DESCENDENTE;5500.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0;2023;12;22;9;Viernes
AU 25 DE MAYO;DESCENDENTE;6000.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2023;12;22;14;Viernes
AU DELLEPIANE;ASCENDENTE;1200.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;2;0;0;2023;12;23;21;Sábado
AU 25 DE MAYO;ASCENDENTE;400.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2023;12;25;17;Lunes
AV. LUGONES;DESCENDENTE;6000.0;BUENO;SECA;2;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2023;12;25;19;Lunes
AV. CANTILO;ASCENDENTE;10200.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1;2023;12;26;13;Martes
AU DELLEPIANE;DESCENDENTE;0.0;BUENO;SECA;1;0;COLISION CON OBSTACULO FIJO;0;2;0;1;2023;12;26;15;Martes
PASEO DEL BAJO;DIST. NORTE - RAMAL 4;4254.418498168498;BUENO;SECA;1;0;COLISION CON OBSTACULO FIJO;0;0;0;1;2023;12;26;19;Martes
AU 25 DE MAYO;ASCENDENTE;5500.0;BUENO;SECA;2;0;COLISION CON DOS O MAS VEHICULOS;2;0;0;0;2023;12;27;8;Miércoles
AU 25 DE MAYO;ASCENDENTE;3800.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0;2023;12;27;9;Miércoles
AU 25 DE MAYO;DESCENDENTE;300.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2023;12;27;15;Miércoles
AU ILLIA;DESCENDENTE;0.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;4;0;0;2023;12;27;21;Miércoles
AU 25 DE MAYO;DESCENDENTE;5500.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0;2023;12;27;23;Miércoles
AU PERITO MORENO;DESCENDENTE;5700.0;LLUVIOSO;MOJADA/HUMEDA;1;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2023;12;28;0;Jueves
AU ILLIA;ASCENDENTE;500.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2023;12;28;19;Jueves
AU CAMPORA;ASCENDENTE;3000.0;BUENO;SECA;1;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2023;12;29;5;Viernes
TRANSICION RAMAL 3;RAMAL DE ENLACE;4254.418498168498;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2023;12;29;11;Viernes
AU ILLIA;DESCENDENTE;900.0;BUENO;SECA;3;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2024;1;1;10;Lunes
AU FRONDIZI;DESCENDENTE;200.0;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0;2024;1;1;15;Lunes
AU 25 DE MAYO;DESCENDENTE;1900.0;BUENO;SECA;4;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2024;1;2;11;Martes
AU 25 DE MAYO;DESCENDENTE;1850.0;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0;2024;1;2;13;Martes
AU 25 DE MAYO;DESCENDENTE;5000.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2024;1;2;15;Martes
AV. LUGONES;DESCENDENTE;4300.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2024;1;3;9;Miércoles
AV. LUGONES;DESCENDENTE;10200.0;BUENO;SECA;0;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0;2024;1;4;6;Jueves
AU 25 DE MAYO;DESCENDENTE;4700.0;BUENO;SECA;0;0;OBSTACULO NO FIJO;0;1;0;1;2024;1;4;7;Jueves
AU PERITO MORENO;ASCENDENTE;900.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;2;0;0;2024;1;5;15;Viernes
PASEO DEL BAJO;DIST. SUR - RAMAL 1;4254.418498168498;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;0;0;2;2024;1;6;6;Sábado
AV. LUGONES;DESCENDENTE;6500.0;BUENO;SECA;1;0;OBSTACULO NO FIJO;1;1;0;0;2024;1;6;16;Sábado
AU 25 DE MAYO;ASCENDENTE;6000.0;LLUVIOSO;MOJADA/HUMEDA;2;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2024;1;7;15;Domingo
AU 25 DE MAYO;DESCENDENTE;9200.0;BUENO;SECA;1;0;OBSTACULO NO FIJO;1;0;0;1;2024;1;8;20;Lunes
AU 25 DE MAYO;DESCENDENTE;0.0;BUENO;SECA;1;0;COLISION CON OBSTACULO FIJO;1;0;0;0;2024;1;9;10;Martes
